Id,Prediction
6897,neutral
6898,negative
6899,negative
6900,negative
6901,neutral
6902,neutral
6903,neutral
6904,neutral
6905,neutral
6906,negative
6907,negative
6908,neutral
6909,negative
6910,negative
6911,negative
6912,negative
6913,neutral
6914,neutral
6915,neutral
6916,neutral
6917,positive
6918,neutral
6919,neutral
6920,negative
6921,negative
6922,neutral
6923,neutral
6924,neutral
6925,positive
6926,neutral
6927,negative
6928,neutral
6929,neutral
6930,positive
6931,neutral
6932,neutral
6933,neutral
6934,neutral
6935,positive
6936,neutral
6937,negative
6938,positive
6939,neutral
6940,negative
6941,negative
6942,neutral
6943,neutral
6944,neutral
6945,positive
6946,neutral
6947,neutral
6948,negative
6949,neutral
6950,neutral
6951,neutral
6952,negative
6953,negative
6954,negative
6955,positive
6956,neutral
6957,negative
6958,neutral
6959,negative
6960,neutral
6961,neutral
6962,neutral
6963,neutral
6964,neutral
6965,neutral
6966,positive
6967,positive
6968,positive
6969,neutral
6970,positive
6971,neutral
6972,neutral
6973,negative
6974,neutral
6975,positive
6976,neutral
6977,neutral
6978,neutral
6979,positive
6980,negative
6981,negative
6982,neutral
6983,negative
6984,neutral
6985,neutral
6986,neutral
6987,neutral
6988,neutral
6989,neutral
6990,neutral
6991,neutral
6992,neutral
6993,neutral
6994,negative
6995,neutral
6996,neutral
6997,neutral
6998,neutral
6999,neutral
7000,negative
7001,negative
7002,neutral
7003,neutral
7004,neutral
7005,positive
7006,neutral
7007,neutral
7008,neutral
7009,negative
7010,negative
7011,negative
7012,positive
7013,neutral
7014,neutral
7015,neutral
7016,neutral
7017,neutral
7018,neutral
7019,positive
7020,neutral
7021,neutral
7022,neutral
7023,neutral
7024,neutral
7025,positive
7026,positive
7027,negative
7028,neutral
7029,negative
7030,neutral
7031,neutral
7032,neutral
7033,negative
7034,negative
7035,neutral
7036,neutral
7037,negative
7038,positive
7039,neutral
7040,positive
7041,negative
7042,neutral
7043,neutral
7044,neutral
7045,negative
7046,positive
7047,negative
7048,negative
7049,neutral
7050,negative
7051,neutral
7052,neutral
7053,neutral
7054,neutral
7055,neutral
7056,positive
7057,neutral
7058,negative
7059,neutral
7060,neutral
7061,neutral
7062,neutral
7063,neutral
7064,positive
7065,positive
7066,neutral
7067,negative
7068,neutral
7069,negative
7070,neutral
7071,neutral
7072,neutral
7073,negative
7074,neutral
7075,neutral
7076,negative
7077,positive
7078,neutral
7079,negative
7080,neutral
7081,negative
7082,neutral
7083,neutral
7084,positive
7085,neutral
7086,neutral
7087,negative
7088,neutral
7089,neutral
7090,positive
7091,neutral
7092,neutral
7093,neutral
7094,neutral
7095,neutral
7096,neutral
7097,neutral
7098,positive
7099,neutral
7100,negative
7101,neutral
7102,neutral
7103,neutral
7104,negative
7105,neutral
7106,neutral
7107,neutral
7108,negative
7109,neutral
7110,negative
7111,neutral
7112,positive
7113,neutral
7114,neutral
7115,negative
7116,negative
7117,neutral
7118,neutral
7119,negative
7120,negative
7121,positive
7122,negative
7123,negative
7124,positive
7125,neutral
7126,negative
7127,neutral
7128,positive
7129,neutral
7130,neutral
7131,negative
7132,negative
7133,positive
7134,negative
7135,positive
7136,neutral
7137,negative
7138,neutral
7139,positive
7140,neutral
7141,positive
7142,negative
7143,neutral
7144,positive
7145,neutral
7146,positive
7147,negative
7148,neutral
7149,negative
7150,neutral
7151,neutral
7152,neutral
7153,neutral
7154,negative
7155,neutral
7156,negative
7157,negative
7158,neutral
7159,neutral
7160,positive
7161,neutral
7162,positive
7163,neutral
7164,negative
7165,positive
7166,positive
7167,neutral
7168,positive
7169,neutral
7170,neutral
7171,positive
7172,negative
7173,positive
7174,negative
7175,neutral
7176,positive
7177,positive
7178,positive
7179,negative
7180,negative
7181,positive
7182,negative
7183,neutral
7184,neutral
7185,neutral
7186,negative
7187,negative
7188,positive
7189,negative
7190,neutral
7191,neutral
7192,positive
7193,neutral
7194,neutral
7195,negative
7196,negative
7197,neutral
7198,positive
7199,neutral
7200,neutral
7201,positive
7202,neutral
7203,neutral
7204,negative
7205,neutral
7206,positive
7207,negative
7208,neutral
7209,neutral
7210,neutral
7211,negative
7212,neutral
7213,positive
7214,positive
7215,positive
7216,negative
7217,positive
7218,neutral
7219,positive
7220,negative
7221,negative
7222,negative
7223,neutral
7224,positive
7225,negative
7226,positive
7227,neutral
7228,negative
7229,negative
7230,negative
7231,negative
7232,neutral
7233,negative
7234,negative
7235,negative
7236,positive
7237,negative
7238,negative
7239,negative
7240,negative
7241,neutral
7242,negative
7243,positive
7244,negative
7245,negative
7246,negative
7247,neutral
7248,positive
7249,negative
7250,negative
7251,neutral
7252,positive
7253,negative
7254,negative
7255,positive
7256,negative
7257,negative
7258,negative
7259,neutral
7260,positive
7261,negative
7262,positive
7263,negative
7264,negative
7265,neutral
7266,negative
7267,negative
7268,positive
7269,negative
7270,neutral
7271,negative
7272,negative
7273,negative
7274,positive
7275,positive
7276,negative
7277,negative
7278,negative
7279,neutral
7280,negative
7281,negative
7282,negative
7283,positive
7284,positive
7285,neutral
7286,negative
7287,neutral
7288,negative
7289,positive
7290,negative
7291,negative
7292,negative
7293,positive
7294,positive
7295,neutral
7296,negative
7297,negative
7298,negative
7299,negative
7300,negative
7301,negative
7302,negative
7303,negative
7304,positive
7305,positive
7306,negative
7307,negative
7308,negative
7309,negative
7310,positive
7311,positive
7312,negative
7313,neutral
7314,negative
7315,positive
7316,negative
7317,positive
7318,negative
7319,negative
7320,positive
7321,negative
7322,negative
7323,neutral
7324,neutral
7325,negative
7326,negative
7327,negative
7328,negative
7329,neutral
7330,neutral
7331,negative
7332,negative
7333,negative
7334,negative
7335,negative
7336,negative
7337,negative
7338,negative
7339,negative
7340,negative
7341,negative
7342,negative
7343,positive
7344,negative
7345,neutral
7346,negative
7347,negative
7348,negative
7349,negative
7350,negative
7351,neutral
7352,positive
7353,neutral
7354,positive
7355,negative
7356,neutral
7357,negative
7358,negative
7359,negative
7360,negative
7361,neutral
7362,negative
7363,negative
7364,negative
7365,negative
7366,positive
7367,negative
7368,negative
7369,positive
7370,neutral
7371,negative
7372,neutral
7373,negative
7374,neutral
7375,negative
7376,positive
7377,neutral
7378,negative
7379,negative
7380,negative
7381,neutral
7382,neutral
7383,negative
7384,negative
7385,positive
7386,neutral
7387,negative
7388,negative
7389,negative
7390,neutral
7391,negative
7392,negative
7393,neutral
7394,negative
7395,neutral
7396,neutral
7397,negative
7398,negative
7399,negative
7400,negative
7401,negative
7402,neutral
7403,negative
7404,negative
7405,negative
7406,negative
7407,negative
7408,negative
7409,negative
7410,negative
7411,negative
7412,positive
7413,negative
7414,negative
7415,negative
7416,negative
7417,negative
7418,negative
7419,negative
7420,neutral
7421,neutral
7422,negative
7423,neutral
7424,negative
7425,negative
7426,neutral
7427,negative
7428,negative
7429,neutral
7430,negative
7431,negative
7432,positive
7433,neutral
7434,positive
7435,negative
7436,negative
7437,negative
7438,positive
7439,negative
7440,neutral
7441,negative
7442,negative
7443,positive
7444,negative
7445,negative
7446,negative
7447,positive
7448,negative
7449,negative
7450,neutral
7451,negative
7452,neutral
7453,positive
7454,negative
7455,negative
7456,neutral
7457,negative
7458,negative
7459,neutral
7460,positive
7461,neutral
7462,negative
7463,negative
7464,neutral
7465,negative
7466,negative
7467,positive
7468,positive
7469,positive
7470,negative
7471,neutral
7472,negative
7473,negative
7474,neutral
7475,neutral
7476,negative
7477,negative
7478,negative
7479,positive
7480,neutral
7481,positive
7482,positive
7483,positive
7484,negative
7485,positive
7486,negative
7487,negative
7488,negative
7489,negative
7490,negative
7491,negative
7492,negative
7493,negative
7494,neutral
7495,negative
7496,neutral
7497,negative
7498,negative
7499,negative
7500,positive
7501,negative
7502,negative
7503,negative
7504,negative
7505,negative
7506,positive
7507,negative
7508,negative
7509,negative
7510,negative
7511,neutral
7512,negative
7513,neutral
7514,negative
7515,negative
7516,neutral
7517,negative
7518,neutral
7519,negative
7520,negative
7521,negative
7522,negative
7523,negative
7524,positive
7525,positive
7526,negative
7527,negative
7528,neutral
7529,positive
7530,negative
7531,negative
7532,negative
7533,negative
7534,negative
7535,positive
7536,negative
7537,negative
7538,negative
7539,neutral
7540,negative
7541,positive
7542,negative
7543,neutral
7544,positive
7545,negative
7546,negative
7547,negative
7548,negative
7549,negative
7550,negative
7551,negative
7552,negative
7553,positive
7554,negative
7555,positive
7556,negative
7557,positive
7558,positive
7559,negative
7560,neutral
7561,positive
7562,negative
7563,positive
7564,negative
7565,neutral
7566,negative
7567,negative
7568,neutral
7569,negative
7570,negative
7571,negative
7572,positive
7573,positive
7574,negative
7575,negative
7576,negative
7577,negative
7578,negative
7579,positive
7580,negative
7581,positive
7582,neutral
7583,negative
7584,negative
7585,neutral
7586,negative
7587,negative
7588,negative
7589,positive
7590,negative
7591,negative
7592,neutral
7593,positive
7594,negative
7595,negative
7596,neutral
7597,positive
7598,positive
7599,neutral
7600,positive
7601,negative
7602,neutral
7603,neutral
7604,negative
7605,negative
7606,negative
7607,positive
7608,negative
7609,positive
7610,neutral
7611,negative
7612,negative
7613,positive
7614,negative
7615,positive
7616,negative
7617,negative
7618,positive
7619,negative
7620,neutral
7621,positive
7622,negative
7623,neutral
7624,negative
7625,neutral
7626,negative
7627,neutral
7628,negative
7629,neutral
7630,negative
7631,negative
7632,negative
7633,negative
7634,negative
7635,neutral
7636,negative
7637,negative
7638,neutral
7639,positive
7640,negative
7641,negative
7642,negative
7643,neutral
7644,negative
7645,positive
7646,negative
7647,positive
7648,positive
7649,positive
7650,negative
7651,positive
7652,neutral
7653,negative
7654,negative
7655,negative
7656,negative
7657,positive
7658,negative
7659,positive
7660,negative
7661,neutral
7662,positive
7663,negative
7664,neutral
7665,neutral
7666,neutral
7667,negative
7668,negative
7669,negative
7670,negative
7671,positive
7672,negative
7673,positive
7674,negative
7675,negative
7676,neutral
7677,positive
7678,positive
7679,negative
7680,negative
7681,positive
7682,negative
7683,neutral
7684,positive
7685,neutral
7686,negative
7687,neutral
7688,negative
7689,negative
7690,neutral
7691,negative
7692,negative
7693,neutral
7694,negative
7695,neutral
7696,negative
7697,negative
7698,negative
7699,negative
7700,negative
7701,negative
7702,negative
7703,neutral
7704,positive
7705,positive
7706,positive
7707,positive
7708,negative
7709,negative
7710,negative
7711,neutral
7712,positive
7713,negative
7714,positive
7715,positive
7716,positive
7717,neutral
7718,neutral
7719,positive
7720,positive
7721,neutral
7722,positive
7723,neutral
7724,negative
7725,positive
7726,positive
7727,negative
7728,neutral
7729,negative
7730,neutral
7731,positive
7732,positive
7733,negative
7734,neutral
7735,positive
7736,positive
7737,positive
7738,positive
7739,neutral
7740,neutral
7741,neutral
7742,neutral
7743,negative
7744,neutral
7745,negative
7746,negative
7747,positive
7748,positive
7749,positive
7750,negative
7751,negative
7752,neutral
7753,neutral
7754,negative
7755,neutral
7756,negative
7757,negative
7758,negative
7759,neutral
7760,positive
7761,neutral
7762,negative
7763,negative
7764,positive
7765,negative
7766,neutral
7767,neutral
7768,negative
7769,negative
7770,neutral
7771,neutral
7772,negative
7773,negative
7774,negative
7775,negative
7776,neutral
7777,negative
7778,negative
7779,negative
7780,positive
7781,positive
7782,positive
7783,negative
7784,negative
7785,negative
7786,negative
7787,positive
7788,neutral
7789,neutral
7790,negative
7791,positive
7792,neutral
7793,positive
7794,neutral
7795,positive
7796,neutral
7797,neutral
7798,negative
7799,negative
7800,negative
7801,negative
7802,positive
7803,neutral
7804,negative
7805,negative
7806,negative
7807,neutral
7808,negative
7809,negative
7810,negative
7811,neutral
7812,negative
7813,negative
7814,neutral
7815,negative
7816,negative
7817,positive
7818,neutral
7819,neutral
7820,positive
7821,negative
7822,neutral
7823,neutral
7824,neutral
7825,negative
7826,negative
7827,positive
7828,positive
7829,positive
7830,positive
7831,positive
7832,negative
7833,neutral
7834,positive
7835,neutral
7836,positive
7837,negative
7838,negative
7839,negative
7840,negative
7841,negative
7842,neutral
7843,negative
7844,negative
7845,negative
7846,negative
7847,neutral
7848,positive
7849,neutral
7850,positive
7851,neutral
7852,neutral
7853,neutral
7854,positive
7855,positive
7856,negative
7857,negative
7858,negative
7859,negative
7860,neutral
7861,positive
7862,negative
7863,positive
7864,neutral
7865,neutral
7866,neutral
7867,neutral
7868,neutral
7869,neutral
7870,neutral
7871,neutral
7872,neutral
7873,negative
7874,neutral
7875,positive
7876,negative
7877,positive
7878,neutral
7879,negative
7880,positive
7881,positive
7882,neutral
7883,positive
7884,neutral
7885,positive
7886,positive
7887,positive
7888,positive
7889,neutral
7890,positive
7891,neutral
7892,neutral
7893,neutral
7894,neutral
7895,neutral
7896,neutral
7897,negative
7898,negative
7899,negative
7900,positive
7901,neutral
7902,neutral
7903,negative
7904,negative
7905,negative
7906,negative
7907,negative
7908,negative
7909,neutral
7910,negative
7911,negative
7912,negative
7913,positive
7914,positive
7915,positive
7916,negative
7917,positive
7918,neutral
7919,neutral
7920,positive
7921,neutral
7922,positive
7923,positive
7924,negative
7925,neutral
7926,negative
7927,neutral
7928,negative
7929,neutral
7930,neutral
7931,negative
7932,positive
7933,neutral
7934,neutral
7935,neutral
7936,negative
7937,positive
7938,negative
7939,neutral
7940,negative
7941,negative
7942,negative
7943,neutral
7944,negative
7945,positive
7946,neutral
7947,neutral
7948,neutral
7949,neutral
7950,negative
7951,positive
7952,positive
7953,neutral
7954,neutral
7955,negative
7956,negative
7957,positive
7958,positive
7959,negative
7960,negative
7961,positive
7962,negative
7963,negative
7964,positive
7965,positive
7966,negative
7967,negative
7968,neutral
7969,neutral
7970,negative
7971,negative
7972,negative
7973,negative
7974,negative
7975,negative
7976,negative
7977,neutral
7978,positive
7979,neutral
7980,neutral
7981,neutral
7982,neutral
7983,negative
7984,neutral
7985,positive
7986,negative
7987,negative
7988,negative
7989,negative
7990,positive
7991,negative
7992,neutral
7993,negative
7994,negative
7995,negative
7996,negative
7997,neutral
7998,neutral
7999,positive
8000,neutral
8001,neutral
8002,positive
8003,positive
8004,positive
8005,neutral
8006,negative
8007,positive
8008,negative
8009,negative
8010,positive
8011,neutral
8012,neutral
8013,neutral
8014,positive
8015,positive
8016,positive
8017,neutral
8018,positive
8019,neutral
8020,negative
8021,neutral
8022,negative
8023,negative
8024,neutral
8025,negative
8026,negative
8027,negative
8028,positive
8029,neutral
8030,positive
8031,negative
8032,neutral
8033,positive
8034,neutral
8035,neutral
8036,positive
8037,neutral
8038,positive
8039,neutral
8040,neutral
8041,positive
8042,positive
8043,neutral
8044,positive
8045,neutral
8046,neutral
8047,neutral
8048,positive
8049,positive
8050,neutral
8051,neutral
8052,positive
8053,positive
8054,negative
8055,neutral
8056,positive
8057,positive
8058,negative
8059,positive
8060,positive
8061,neutral
8062,negative
8063,negative
8064,neutral
8065,neutral
8066,positive
8067,negative
8068,neutral
8069,neutral
8070,neutral
8071,negative
8072,positive
8073,negative
8074,neutral
8075,neutral
8076,positive
8077,positive
8078,negative
8079,neutral
8080,negative
8081,negative
8082,positive
8083,negative
8084,negative
8085,positive
8086,negative
8087,neutral
8088,negative
8089,positive
8090,positive
8091,negative
8092,positive
8093,neutral
8094,positive
8095,positive
8096,negative
8097,positive
8098,neutral
8099,negative
8100,positive
8101,neutral
8102,neutral
8103,positive
8104,neutral
8105,positive
8106,positive
8107,positive
8108,negative
8109,neutral
8110,negative
8111,positive
8112,negative
8113,neutral
8114,negative
8115,negative
8116,negative
8117,neutral
8118,negative
8119,negative
8120,negative
8121,positive
8122,neutral
8123,neutral
8124,negative
8125,negative
8126,neutral
8127,negative
8128,negative
8129,neutral
8130,negative
8131,positive
8132,negative
8133,positive
8134,positive
8135,neutral
8136,neutral
8137,negative
8138,negative
8139,neutral
8140,neutral
8141,neutral
8142,positive
8143,neutral
8144,neutral
8145,neutral
8146,neutral
8147,neutral
8148,neutral
8149,neutral
8150,negative
8151,negative
8152,negative
8153,neutral
8154,negative
8155,negative
8156,neutral
8157,neutral
8158,positive
8159,neutral
8160,neutral
8161,negative
8162,negative
8163,neutral
8164,neutral
8165,negative
8166,positive
8167,negative
8168,positive
8169,positive
8170,neutral
8171,negative
8172,negative
8173,neutral
8174,negative
8175,negative
8176,negative
8177,negative
8178,negative
8179,negative
8180,negative
8181,positive
8182,negative
8183,negative
8184,positive
8185,neutral
8186,positive
8187,neutral
8188,negative
8189,negative
8190,negative
8191,negative
8192,positive
8193,neutral
8194,neutral
8195,neutral
8196,positive
8197,neutral
8198,positive
8199,negative
8200,negative
8201,neutral
8202,positive
8203,positive
8204,negative
8205,negative
8206,positive
8207,negative
8208,neutral
8209,negative
8210,negative
8211,positive
8212,negative
8213,neutral
8214,neutral
8215,positive
8216,positive
8217,neutral
8218,positive
8219,positive
8220,neutral
8221,negative
8222,negative
8223,negative
8224,positive
8225,negative
8226,negative
8227,negative
8228,negative
8229,negative
8230,positive
8231,negative
8232,positive
8233,positive
8234,negative
8235,neutral
8236,neutral
8237,positive
8238,neutral
8239,neutral
8240,negative
8241,negative
8242,neutral
8243,positive
8244,positive
8245,neutral
8246,neutral
8247,neutral
8248,negative
8249,negative
8250,positive
8251,negative
8252,positive
8253,positive
8254,positive
8255,negative
8256,neutral
8257,negative
8258,negative
8259,negative
8260,negative
8261,negative
8262,negative
8263,positive
8264,positive
8265,neutral
8266,negative
8267,positive
8268,negative
8269,negative
8270,neutral
8271,positive
8272,neutral
8273,positive
8274,neutral
8275,positive
8276,positive
8277,neutral
8278,neutral
8279,negative
8280,neutral
8281,negative
8282,neutral
8283,negative
8284,neutral
8285,positive
8286,neutral
8287,negative
8288,positive
8289,negative
8290,neutral
8291,neutral
8292,negative
8293,negative
8294,positive
8295,neutral
8296,neutral
8297,negative
8298,positive
8299,neutral
8300,neutral
8301,neutral
8302,positive
8303,negative
8304,positive
8305,negative
8306,negative
8307,neutral
8308,positive
8309,neutral
8310,neutral
8311,negative
8312,positive
8313,neutral
8314,negative
8315,negative
8316,negative
8317,positive
8318,positive
8319,neutral
8320,negative
8321,negative
8322,negative
8323,positive
8324,negative
8325,neutral
8326,negative
8327,neutral
8328,negative
8329,negative
8330,neutral
8331,negative
8332,negative
8333,positive
8334,negative
8335,negative
8336,positive
8337,neutral
8338,neutral
8339,negative
8340,positive
8341,neutral
8342,negative
8343,positive
8344,negative
8345,negative
8346,negative
8347,negative
8348,positive
8349,positive
8350,neutral
8351,positive
8352,negative
8353,positive
8354,negative
8355,positive
8356,positive
8357,neutral
8358,positive
8359,negative
8360,negative
8361,neutral
8362,negative
8363,negative
8364,negative
8365,negative
8366,negative
8367,neutral
8368,negative
8369,negative
8370,negative
8371,negative
8372,positive
8373,positive
8374,negative
8375,negative
8376,negative
8377,negative
8378,negative
8379,negative
8380,negative
8381,negative
8382,negative
8383,positive
8384,negative
8385,negative
8386,negative
8387,negative
8388,negative
8389,negative
8390,negative
8391,negative
8392,positive
8393,positive
8394,positive
8395,negative
8396,positive
8397,negative
8398,negative
8399,positive
8400,positive
8401,positive
8402,negative
8403,positive
8404,negative
8405,negative
8406,positive
8407,negative
8408,neutral
8409,negative
8410,positive
8411,neutral
8412,positive
8413,negative
8414,neutral
8415,negative
8416,negative
8417,positive
8418,negative
8419,neutral
8420,positive
8421,neutral
8422,negative
8423,neutral
8424,negative
8425,positive
8426,neutral
8427,negative
8428,neutral
8429,positive
8430,positive
8431,negative
8432,positive
8433,neutral
8434,neutral
8435,positive
8436,neutral
8437,neutral
8438,positive
8439,negative
8440,positive
8441,negative
8442,negative
8443,negative
8444,positive
8445,negative
8446,positive
8447,negative
8448,positive
8449,negative
8450,neutral
8451,negative
8452,neutral
8453,positive
8454,neutral
8455,neutral
8456,negative
8457,negative
8458,negative
8459,positive
8460,negative
8461,neutral
8462,positive
8463,negative
8464,negative
8465,positive
8466,positive
8467,positive
8468,neutral
8469,negative
8470,negative
8471,negative
8472,positive
8473,neutral
8474,neutral
8475,neutral
8476,negative
8477,neutral
8478,negative
8479,neutral
8480,positive
8481,positive
8482,neutral
8483,positive
8484,positive
8485,negative
8486,negative
8487,neutral
8488,positive
8489,positive
8490,neutral
8491,negative
8492,neutral
8493,negative
8494,negative
8495,neutral
8496,negative
8497,neutral
8498,positive
8499,neutral
8500,negative
8501,negative
8502,negative
8503,negative
8504,neutral
8505,negative
8506,negative
8507,neutral
8508,negative
8509,negative
8510,neutral
8511,negative
8512,neutral
8513,negative
8514,negative
8515,positive
8516,negative
8517,neutral
8518,negative
8519,neutral
8520,negative
8521,negative
8522,negative
8523,positive
8524,negative
8525,neutral
8526,neutral
8527,neutral
8528,neutral
8529,neutral
8530,neutral
8531,positive
8532,neutral
8533,negative
8534,negative
8535,positive
8536,negative
8537,negative
8538,neutral
8539,positive
8540,negative
8541,neutral
8542,positive
8543,negative
8544,neutral
8545,negative
8546,positive
8547,positive
8548,negative
8549,positive
8550,positive
8551,neutral
8552,neutral
8553,positive
8554,positive
8555,neutral
8556,negative
8557,negative
8558,neutral
8559,negative
8560,neutral
8561,neutral
8562,neutral
8563,neutral
8564,neutral
8565,negative
8566,neutral
8567,positive
8568,neutral
8569,positive
8570,neutral
8571,negative
8572,positive
8573,negative
8574,positive
8575,negative
8576,neutral
8577,neutral
8578,neutral
8579,positive
8580,neutral
8581,positive
8582,neutral
8583,negative
8584,neutral
8585,negative
8586,negative
8587,neutral
8588,negative
8589,negative
8590,neutral
8591,neutral
8592,neutral
8593,neutral
8594,neutral
8595,negative
8596,neutral
8597,neutral
8598,positive
8599,neutral
8600,negative
8601,negative
8602,negative
8603,neutral
8604,positive
8605,negative
8606,neutral
8607,positive
8608,positive
8609,positive
8610,positive
8611,neutral
8612,negative
8613,positive
8614,negative
8615,neutral
8616,positive
8617,negative
8618,negative
8619,negative
8620,negative
8621,neutral
8622,positive
8623,positive
8624,negative
8625,negative
8626,positive
8627,neutral
8628,positive
8629,positive
8630,negative
8631,negative
8632,positive
8633,positive
8634,negative
8635,negative
8636,positive
8637,negative
8638,negative
8639,neutral
8640,positive
8641,neutral
8642,positive
8643,positive
8644,positive
8645,neutral
8646,positive
8647,positive
8648,negative
8649,neutral
8650,negative
8651,negative
8652,negative
8653,positive
8654,negative
8655,positive
8656,neutral
8657,negative
8658,negative
8659,positive
8660,positive
8661,negative
8662,negative
8663,positive
8664,negative
8665,positive
8666,positive
8667,negative
8668,positive
8669,positive
8670,neutral
8671,neutral
8672,negative
8673,negative
8674,positive
8675,negative
8676,positive
8677,positive
8678,positive
8679,negative
8680,negative
8681,neutral
8682,neutral
8683,negative
8684,positive
8685,negative
8686,negative
8687,positive
8688,negative
8689,negative
8690,negative
8691,negative
8692,negative
8693,neutral
8694,positive
8695,positive
8696,neutral
8697,neutral
8698,neutral
8699,neutral
8700,neutral
8701,neutral
8702,positive
8703,neutral
8704,negative
8705,neutral
8706,negative
8707,negative
8708,negative
8709,negative
8710,negative
8711,positive
8712,neutral
8713,positive
8714,positive
8715,positive
8716,neutral
8717,positive
8718,neutral
8719,neutral
8720,positive
8721,negative
8722,negative
8723,negative
8724,negative
8725,positive
8726,neutral
8727,neutral
8728,neutral
8729,neutral
8730,negative
8731,positive
8732,negative
8733,positive
8734,negative
8735,positive
8736,neutral
8737,negative
8738,negative
8739,negative
8740,positive
8741,negative
8742,positive
8743,neutral
8744,positive
8745,neutral
8746,positive
8747,negative
8748,neutral
8749,negative
8750,negative
8751,neutral
8752,negative
8753,negative
8754,negative
8755,negative
8756,negative
8757,negative
8758,negative
8759,negative
8760,negative
8761,neutral
8762,negative
8763,negative
8764,negative
8765,negative
8766,positive
8767,positive
8768,neutral
8769,negative
8770,neutral
8771,negative
8772,positive
8773,negative
8774,negative
8775,negative
8776,negative
8777,negative
8778,negative
8779,negative
8780,neutral
8781,negative
8782,negative
8783,positive
8784,negative
8785,neutral
8786,negative
8787,negative
8788,negative
8789,positive
8790,negative
8791,negative
8792,negative
8793,negative
8794,negative
8795,negative
8796,negative
8797,negative
8798,neutral
8799,positive
8800,neutral
8801,neutral
8802,positive
8803,negative
8804,negative
8805,neutral
8806,positive
8807,negative
8808,neutral
8809,positive
8810,positive
8811,neutral
8812,negative
8813,negative
8814,neutral
8815,positive
8816,positive
8817,positive
8818,positive
8819,negative
8820,negative
8821,negative
8822,neutral
8823,negative
8824,positive
8825,negative
8826,neutral
8827,negative
8828,negative
8829,positive
8830,neutral
8831,positive
8832,negative
8833,neutral
8834,neutral
8835,negative
8836,neutral
8837,neutral
8838,positive
8839,negative
8840,neutral
8841,negative
8842,negative
8843,neutral
8844,neutral
8845,positive
8846,neutral
8847,positive
8848,negative
8849,neutral
8850,neutral
8851,neutral
8852,neutral
8853,neutral
8854,positive
8855,negative
8856,neutral
8857,positive
8858,neutral
8859,positive
8860,positive
8861,positive
8862,negative
8863,negative
8864,negative
8865,neutral
8866,neutral
8867,neutral
8868,neutral
8869,neutral
8870,positive
8871,positive
8872,neutral
8873,neutral
8874,neutral
8875,neutral
8876,positive
8877,neutral
8878,neutral
8879,positive
8880,neutral
8881,negative
8882,positive
8883,negative
8884,positive
8885,negative
8886,negative
8887,negative
8888,negative
8889,neutral
8890,negative
8891,positive
8892,neutral
8893,neutral
8894,neutral
8895,positive
8896,neutral
8897,negative
8898,negative
8899,positive
8900,negative
8901,negative
8902,positive
8903,negative
8904,neutral
8905,neutral
8906,positive
8907,positive
8908,neutral
8909,positive
8910,neutral
8911,positive
8912,positive
8913,negative
8914,neutral
8915,neutral
8916,negative
8917,positive
8918,neutral
8919,neutral
8920,negative
8921,neutral
8922,positive
8923,negative
8924,positive
8925,positive
8926,positive
8927,negative
8928,negative
8929,positive
8930,negative
8931,neutral
8932,neutral
8933,negative
8934,neutral
8935,negative
8936,neutral
8937,negative
8938,negative
8939,positive
8940,positive
8941,neutral
8942,positive
8943,negative
8944,negative
8945,neutral
8946,negative
8947,neutral
8948,positive
8949,neutral
8950,positive
8951,neutral
8952,neutral
8953,negative
8954,positive
8955,negative
8956,neutral
8957,neutral
8958,negative
8959,negative
8960,neutral
8961,positive
8962,positive
8963,neutral
8964,negative
8965,neutral
8966,negative
8967,negative
8968,neutral
8969,neutral
8970,negative
8971,neutral
8972,negative
8973,negative
8974,positive
8975,neutral
8976,negative
8977,negative
8978,neutral
8979,negative
8980,negative
8981,negative
8982,neutral
8983,negative
8984,negative
8985,positive
8986,negative
8987,negative
8988,neutral
8989,negative
8990,negative
8991,negative
8992,negative
8993,positive
8994,negative
8995,neutral
8996,neutral
8997,neutral
8998,neutral
8999,positive
9000,negative
9001,neutral
9002,negative
9003,positive
9004,neutral
9005,negative
9006,negative
9007,negative
9008,neutral
9009,negative
9010,neutral
9011,neutral
9012,negative
9013,negative
9014,negative
9015,negative
9016,negative
9017,negative
9018,negative
9019,negative
9020,neutral
9021,negative
9022,negative
9023,negative
9024,positive
9025,neutral
9026,neutral
9027,negative
9028,negative
9029,negative
9030,negative
9031,neutral
9032,negative
9033,negative
9034,negative
9035,positive
9036,neutral
9037,negative
9038,neutral
9039,negative
9040,negative
9041,negative
9042,negative
9043,negative
9044,positive
9045,neutral
9046,neutral
9047,negative
9048,neutral
9049,negative
9050,negative
9051,negative
9052,neutral
9053,neutral
9054,negative
9055,neutral
9056,negative
9057,neutral
9058,negative
9059,neutral
9060,neutral
9061,neutral
9062,negative
9063,negative
9064,neutral
9065,positive
9066,negative
9067,neutral
9068,negative
9069,negative
9070,negative
9071,negative
9072,positive
9073,negative
9074,negative
9075,positive
9076,negative
9077,negative
9078,negative
9079,negative
9080,negative
9081,negative
9082,negative
9083,positive
9084,negative
9085,negative
9086,negative
9087,negative
9088,negative
9089,negative
9090,negative
9091,negative
9092,negative
9093,negative
9094,negative
9095,negative
9096,negative
9097,negative
9098,negative
9099,negative
9100,negative
9101,negative
9102,negative
9103,neutral
9104,negative
9105,positive
9106,neutral
9107,neutral
9108,positive
9109,negative
