Id,airline,username,retweet_count,text,timestamp,location
9976,US Airways,riricesq,0,@USAirways is absolute crap this week!!,2015-02-22 12:33:02 -0800,On a beach
9977,US Airways,APH0823,0,"@USAirways got transf. to Dividend Miles...need to change flight.  Grandma just passed, need to change ticket ASAP. Update on wait time?",2015-02-22 12:32:12 -0800,Global Citizen
9978,US Airways,bta7,0,".@USAirways trying to get a partner PNR, and have spent more than 1 hour on hold.  I know its snowing somewhere, but this is awful",2015-02-22 12:30:34 -0800,"Wauwatosa, WI "
9979,US Airways,MoniqueduRock,0,@USAirways on the phone over an hour waiting for customer service  got wrong fight information cost us 6 hours from trip. Frustrating!!!,2015-02-22 12:30:08 -0800,"Orange, CA"
9980,US Airways,spartanbride,0,@USAirways @united each says the other has my luggage. On hold almost 3.5 hrs with @USAirways. @united hung up 3x. http://t.co/dr5oCtp1DY,2015-02-22 12:29:59 -0800,"Leesburg, VA"
9981,US Airways,graydonpleasant,0,@USAirways Just Cancelled Flight every flight I have why don't you.,2015-02-22 12:19:55 -0800,"Winston Salem, NC, USA"
9982,US Airways,imacericg,0,"@usairways Is your reservation phone number working? Called 10x in the last 3 days, and haven’t gotten through.",2015-02-22 12:19:42 -0800,
9983,US Airways,cheerUPDATES,1,"@USAirways @AmericanAir as a Gold Dividends member, why can't I get anyone on phone to handle my Cancelled Flighted American flight tonight 😡",2015-02-22 12:19:37 -0800,United States
9984,US Airways,FiVeBoRoUghS718,0,@USAirways really nigga.. Ur a fuck boy,2015-02-22 12:18:38 -0800,
9985,US Airways,HutchinsJim,0,"@USAirways I sympathize re:weather issues, but when times get tough, call in more folks. Over two hours on hold for 4-minute fix. #FAIL",2015-02-22 12:15:25 -0800,"Carmel, IN"
9986,US Airways,drewdenker,0,@USAirways just told by supervisor that they won't guarantee the empty seats to standby passengers with flights Cancelled Flightled so can sell them,2015-02-22 12:06:44 -0800,
9987,US Airways,ericabevill,0,@USAirways i will be on this plane while on the ground longer than i will be in the air. US5235,2015-02-22 12:06:21 -0800,"Chicago, IL"
9988,US Airways,evanquinn,0,"@USAirways has failed me all day long, should I blame it on @AmericanAir ?",2015-02-22 12:04:34 -0800,"Newtonville, MA"
9989,US Airways,WarrickHoward,0,@USAirways What's the contact number for the corporate baggage office in Phoenix?,2015-02-22 12:04:07 -0800,
9990,US Airways,RickyRomanXXX,0,@USAirways 1 hour and counting on hold :( why? http://t.co/clOB5qwMXR,2015-02-22 12:02:33 -0800,USA
9991,US Airways,Harmony1412,0,@USAirways  you Cancelled Flighted &amp; rescheduled my flight &amp; still getting updates &amp; can't find my current flight on my account http://t.co/8Je1h3666w,2015-02-22 12:01:39 -0800,Wonderland
9992,US Airways,ericabevill,0,@USAirways now after an hour on the plane and knowing of a maint issue ahead of time they just announced another 30 mins. Y r we on plane?,2015-02-22 12:00:56 -0800,"Chicago, IL"
9993,US Airways,MrRenevendez,0,@USAirways according to @wtop DCA seems to be recovering nicely from yesterday's snow so why are you Cancelled Flightling flights out there?,2015-02-22 11:55:48 -0800,Where you least need me to be
9994,US Airways,farmdinner,0,"@USAirways Cancelled Flightled flight this AM. There was avail flight to PHL today u said was sold out. I had to buy 2nd ticket, u need to refund me.",2015-02-22 11:54:11 -0800,
9995,US Airways,sejaffe,0,@USAirways @AmericanAir seriously with all the service issues you are having right now this is what you decide to tweet?? Unbelievable,2015-02-22 11:53:19 -0800,
9996,US Airways,AndrewTV,0,@USAirways Flight 4210 been sitting @Bradley_Airport gate 27 for 10 min w door open since we arrived. Still no jet bridge. Can someone help?,2015-02-22 11:49:53 -0800,"Pittsfield, MA"
9997,US Airways,mc3h2,0,@USAirways new F/As from DFW to CLT this morning did a great job. Well Done!,2015-02-22 11:49:14 -0800,The 27th State 
9998,US Airways,ericabevill,0,@USAirways why have me board a plane knowing there is a maint issue?  US5235.,2015-02-22 11:47:11 -0800,"Chicago, IL"
9999,US Airways,airliners2,28,@USAirways with this livery back in the day. http://t.co/EEqWVAMmiy,2015-02-22 11:46:36 -0800,Airports Around The World
10000,US Airways,drewdenker,0,@USAirways waiting all day at ATL since flight this am Cancelled Flightled. 1 standby told no seats and group of 15 shows up Late Flight and gets on to PHL,2015-02-22 11:45:17 -0800,
10001,US Airways,sebastian_mcfox,0,@USAirways the link doesn't work..,2015-02-22 11:45:10 -0800,
10002,US Airways,MrRenevendez,0,@USAirways spent 1.5 hours in line trying to get on a flight home tonight only for it to be Cancelled Flightled an hour Late Flightr. Not even snowing at DCA,2015-02-22 11:37:44 -0800,Where you least need me to be
10003,US Airways,CaseyRhoades1,0,@USAirways flight 838 now leaving after 6 hour mechanical delay. Need lodging voucher and meals tonight in st Thomas who do I see?,2015-02-22 11:36:02 -0800,"Madbury, NH"
10004,US Airways,MrRenevendez,0,@USAirways care to elaborate on why CHA to DCA is Cancelled Flightled this evening?,2015-02-22 11:31:34 -0800,Where you least need me to be
10005,US Airways,NASTYBITCH360,0,@USAirways help im falling out of one of your planes,2015-02-22 11:28:24 -0800,KENTUCKINMYSHIRT
10006,US Airways,DAngel082,0,"@USAirways this has been my WORST flying experience with you guys, you need to do better",2015-02-22 11:23:43 -0800,New York
10007,US Airways,DAngel082,0,@USAirways going to miss my connection because my flight home has been delayed and now no gate agent to get us off the plane-so frustrated,2015-02-22 11:22:36 -0800,New York
10008,US Airways,maddie_helms,0,@USAirways never flying you guys again. your customer service is awful,2015-02-22 11:21:37 -0800,michigan
10009,US Airways,theKDaubert,1,@USAirways telling a man theres NO FLIGHTS for the next 10 hrs!!! NO standby! NOTHING! NO OPTIONS! trying to get to sick child! #FireVan!,2015-02-22 11:21:19 -0800,PR: 1stlady@theimagecartel.com
10010,US Airways,jph_sc,0,@USAirways missing our connection due to delay out of @LAS. Told not looking good for tmrw either. We will be stuck in #CLT. Help!,2015-02-22 11:15:31 -0800,"Charleston, SC"
10011,US Airways,theKDaubert,0,@USAirways UR employee named VAN @ ticket counter in #Philadelphia. EXTREMELY RUDE! a Father trying to get home to sick kid missed flight.,2015-02-22 11:13:43 -0800,PR: 1stlady@theimagecartel.com
10012,US Airways,tapps,0,@USAirways i did and i'm not stupid. i've done web development for 19 yrs. the issue (now confirmed by your support) is YOUR website.,2015-02-22 11:11:18 -0800,"brown deer, wi"
10013,US Airways,AllHailAng,0,@USAirways and no offers to provide us with a hotel or anything for a flight that is over 19 hours away!,2015-02-22 11:09:34 -0800,Westeros
10014,US Airways,drgitlin,0,@USAirways now you just hang up on me. I’m starting to think this is personal!,2015-02-22 11:00:49 -0800,20001
10015,US Airways,andy_esworthy,0,"@USAirways Painless and effortless flight from Indy to PHL... Our flight attendant, Tory, was fantastic. Give that lady a raise ASAP!",2015-02-22 10:59:25 -0800,Philly to NY/NJ
10016,US Airways,tjvandy,1,@USAirways in 140 characters? Yea right.   Thanks for patronizing.,2015-02-22 10:59:04 -0800,colorado
10017,US Airways,ConNyoungjeezy,0,"@USAirways 30 min delay for mechanics to replace rivets. 30 mins Late Flightr, turns out mechanics had wrong size rivets. 35 more mins. Pathetic",2015-02-22 10:57:19 -0800,Boston
10018,US Airways,SeanKelly23,0,@USAirways would love it if you could get my wife home sometime soon - she has been stuck in Orlando and now stuck in philly for too long,2015-02-22 10:47:15 -0800,Greensboro NC
10019,US Airways,ConNyoungjeezy,0,@USAirways churn rate increasing by the second,2015-02-22 10:45:13 -0800,Boston
10020,US Airways,Asiators,0,@USAirways I've been on hold at the reservations desk for 3 hours. HELP!!!!,2015-02-22 10:41:19 -0800,"Dallas, TX"
10021,US Airways,helmsdanielle10,0,@USAirways your service in Philly is unacceptable. Look into better service✌️ a 16 yr old shouldnt have a hard time http://t.co/WDAKTmr7Mj,2015-02-22 10:39:49 -0800,
10022,US Airways,SS8085,0,"@USAirways Its not just PHL, at BTV today made to deplane because ""it's Sunday and we don't know if maintenance will be available""",2015-02-22 10:39:09 -0800,"Dallas, Burlington, Boston"
10023,US Airways,ConNyoungjeezy,0,@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here,2015-02-22 10:37:40 -0800,Boston
10024,US Airways,SS8085,0,"@USAirways After today,no reason 4 anyone to not approve merger with @AmericanAir,other airlines have no reason to fear losing business to U",2015-02-22 10:36:53 -0800,"Dallas, Burlington, Boston"
10025,US Airways,helmsdanielle10,0,@USAirways Look into better service.,2015-02-22 10:36:08 -0800,
10026,US Airways,CMocz,1,"@USAirways your customer service in Philly is deplorable, rude &amp; unprofessional gate agents after delays &amp; Cancelled Flightations #takingthistothetop",2015-02-22 10:33:15 -0800,
10027,US Airways,Hawaii_brown,0,@USAirways flights to Dfw Cancelled Flightled today?,2015-02-22 10:32:44 -0800,violet crown
10028,US Airways,helmsdanielle10,0,@USAirways should look into better service✌️,2015-02-22 10:31:22 -0800,
10029,US Airways,CDarnall1,0,@USAirways your mobile app is horrible!  Needs a major overhaul,2015-02-22 10:29:09 -0800,"Lexington, KY"
10030,US Airways,helmsdanielle10,0,@USAirways you should get better employees✌️,2015-02-22 10:24:06 -0800,
10031,US Airways,SS8085,1,"@USAirways stuck on Tarmac for 30 mins at PHL waiting for someone to load baggage,ridiculous http://t.co/BRCsjBxG2s",2015-02-22 10:23:31 -0800,"Dallas, Burlington, Boston"
10032,US Airways,NickRowley,0,@USAirways next time you promise an ontime departure you should stick to it instead of stuffing us in this sweat box with no air,2015-02-22 10:21:51 -0800,"Carlsbad, CA"
10033,US Airways,FvGrecia,1,@USAirways @MrRenevendez I've been trying to contact them for 24 hours already! Yesterday I waited 7 hours today 5+! http://t.co/gn30p75KqB,2015-02-22 10:18:59 -0800,
10034,US Airways,sfoosness,0,"@USAirways Yes, there is horrible snow. But seriously, can you not hire more people to answer the phones? Competitor have call back numbers.",2015-02-22 10:16:31 -0800,"Durham, NC"
10035,US Airways,VictorJDH,0,@USAirways what's your pet policy?,2015-02-22 10:15:52 -0800,East Lansing
10036,US Airways,ron_mexicon,0,@USAirways final count 3 hours 24 minutes on hold to be told I need to log in to U.S. Airways website and there was nothing else to be done,2015-02-22 10:15:13 -0800,washington dc
10037,US Airways,NickRemini,0,@USAirways come scoop,2015-02-22 10:12:32 -0800,♑ NYC
10038,US Airways,BellaSal,0,@USAirways 4 hrs and counting today alone... like I don't have other things to accomplish today than to just keep holding!!!,2015-02-22 10:11:36 -0800,"Pittsburgh, Pa"
10039,US Airways,sejaffe,0,@USAirways @ClaudOakeshott how about a link that works pls Nothing but complete frustration w usair last 12 hrs,2015-02-22 10:10:24 -0800,
10040,US Airways,ClaudOakeshott,0,@USAirways That link doesn't work on mobile.,2015-02-22 10:08:16 -0800,Washington DC
10041,US Airways,GiraffeYang,0,@USAirways @USAirways I used my AAdvantage Number connected to the USAirways when I booked tickets for friends. Will it benefit my account?,2015-02-22 10:07:37 -0800,
10042,US Airways,415seanz,0,@USAirways quit being cheap and hire some call center employees. It shouldn't take half a day to call you,2015-02-22 10:06:58 -0800,"San Francisco, CA"
10043,US Airways,empowau,0,@usairways Cancelled Flighted and rescheduled. said I'd have to pay $75 for earlier flight at next gate. Today @delta proactively offered same for $0,2015-02-22 10:06:12 -0800,
10044,US Airways,smw04,0,@USAirways @corybronze  INCONVENIENCE? Are you people freaking nuts? This guy has TWO KIDS WITH HIM and you STRAND him in an airport! #FAIL,2015-02-22 10:04:33 -0800,
10045,US Airways,CaseyRhoades1,0,@USAirways on delayed flight from Phil to stt and looks like we'll miss the car ferry to at john where our lodging is. Help with housing?,2015-02-22 10:03:41 -0800,"Madbury, NH"
10046,US Airways,ColfaxCapital,0,@USAirways @TheHaileyTate Another blatant lie from @USAirways,2015-02-22 10:03:40 -0800,"39.0708° N, 106.9886° W"
10047,US Airways,sydlisterney,0,@USAirways Round Two of being THE worst airline ever.,2015-02-22 10:03:26 -0800,babynole'18
10048,US Airways,JFSebastian67,0,@USAirways I have been trying to get through to a representative for 7 hours aboout my Cancelled Flightled flight. Have you simply given up?,2015-02-22 10:02:55 -0800,
10049,US Airways,teammccabe,0,@USAirways @JosephTReis Can't believe advice to call customer service. I was on hold for 3 hrs this morning and finally gave up.,2015-02-22 10:01:43 -0800,Cape Cod
10050,US Airways,AuroraBIZ,0,@USAirways pretty upset I drove from Philly to MHtT still no info on my bags. What's the deal!,2015-02-22 09:59:45 -0800,"Boston, MA"
10051,US Airways,swierczawack,0,@USAirways is the @comcast of airlines #2hrs35minOnHold,2015-02-22 09:58:19 -0800,"Newark, DE"
10052,US Airways,ERHinman,0,@USAirways No thank you. @AmericanAir was responsive &amp; I found alternate travel home.,2015-02-22 09:57:53 -0800,"Washington, DC"
10053,US Airways,sandramolloy,0,@USAirways luggage and contents destroyed both on outbound trip last week&amp;inbound lastnight in philadelphia #Careless,2015-02-22 09:57:06 -0800,"Tipperary, Ireland"
10054,US Airways,sgmacor,0,@USAirways all these planes sitting here and no one going home. #usairwaysfail http://t.co/jN3V3k3qGv,2015-02-22 09:56:42 -0800,Syracuse
10055,US Airways,ColfaxCapital,1,@USAirways @JosephTReis Dont bother. They dont pick up the phone. Worst customer service going,2015-02-22 09:54:50 -0800,"39.0708° N, 106.9886° W"
10056,US Airways,mwkriv,0,"@USAirways overloads small plane with extra baggage and then. Has to take them off... Poor execution #4435, 75 minute delay...",2015-02-22 09:54:50 -0800,
10057,US Airways,aterrien5,0,@USAirways might possibly be THE WORST airline ever! I think it's time to brush up on customer service! #sorude,2015-02-22 09:53:11 -0800,
10058,US Airways,mwkriv,0,"@USAirways , I am embarrassed for us air and their inability to manage during weather delays.handling of # 4435 is an example",2015-02-22 09:52:57 -0800,
10059,US Airways,TamiMForman,0,@USAirways are the bags off Flight 1898 CLT to JFK? We landed last night just before midnight.,2015-02-22 09:52:47 -0800,New York City
10060,US Airways,maddie_helms,0,@USAirways not impressed with your customer service. everyone has been unhelpful and incredibly rude.,2015-02-22 09:52:46 -0800,michigan
10061,US Airways,countryguyusa,0,@USAirways 45 minutes and moved two feet in BZE. 👎 http://t.co/AwGjkjIIac,2015-02-22 09:51:25 -0800,World
10062,US Airways,ron_mexicon,0,@USAirways on hold 2 hours 54 minutes. What's going on?,2015-02-22 09:45:08 -0800,washington dc
10063,US Airways,OthalieGraham,0,@USAirways NOW they're not even accepting calls AT ALL! Come on.,2015-02-22 09:42:59 -0800,
10064,US Airways,MaryJoReed1,0,@USAirways WORST customer service ever!!!,2015-02-22 09:42:58 -0800,Indiana Girl
10065,US Airways,Jantira,0,@USAirways Three hour delay from Miami to London.  None of the other flights today are delayed. Put me on another flight!,2015-02-22 09:40:54 -0800,
10066,US Airways,Jantira,0,@USAirways there is no extreme weather in Miami. Pick up the phone. Hire more people.,2015-02-22 09:39:12 -0800,
10067,US Airways,swierczawack,0,@USAirways over 2 hours and 14 minutes on hold and counting. Thanks for the help! #customerservice #brutal http://t.co/VsKXyAmnom,2015-02-22 09:38:20 -0800,"Newark, DE"
10068,US Airways,JoanEisenstodt,0,@USAirways Uh yeah. Flight boarded &amp; now 1 hr Late Flightr we still sit. Update on 4435 to DCA?,2015-02-22 09:36:44 -0800,"Washington, DC"
10069,US Airways,sgmacor,0,"@USAirways can you get me home to Syracuse? After 6 Cancelled Flightled flights, one re routing three of us are sitting in Charlotte",2015-02-22 09:28:53 -0800,Syracuse
10070,US Airways,Jantira,0,@USAirways @British_Airways three hour flight delay. On the phone for 45min and counting.,2015-02-22 09:26:30 -0800,
10071,US Airways,Jantira,0,@USAirways just informed of three hour delay. Pick up the phone and get me on another flight!,2015-02-22 09:24:44 -0800,
10072,US Airways,Jantira,0,@USAirways needs to hire more people http://t.co/3LPVFhKy2F,2015-02-22 09:23:00 -0800,
10073,US Airways,drgitlin,0,@USAirways if I try and call your reservations line will someone answer the phone now or will I be on hold for an hour again?,2015-02-22 09:22:27 -0800,20001
10074,US Airways,maylarosa15,0,@USAirways My hubby has a 5hr layover in DFW fm the cxl'd flt. Pls help get him home sooner if you can! Any room on S/by 2 BWI or PHL today?,2015-02-22 09:18:47 -0800,"Baltimore, MD"
10075,US Airways,FAAupdates,0,@USairways E190 lands without nose gear in Houston - @Flightglobal http://t.co/Yf9NhMwyFF,2015-02-22 09:18:07 -0800,USA
10076,US Airways,MityaFerenetz,0,@USAirways Your customer service line keeps telling me call back Late Flightr and disconnects. How can I talk to someone about my flight?,2015-02-22 09:16:59 -0800,
10077,US Airways,margaretjones,0,@USAirways I tried calling for yet another delayed flight and was told the phone line couldn't handle the volume and was hung up on. Twice.,2015-02-22 09:14:30 -0800,
10078,US Airways,stealthmaestro,1,"@USAirways, I know you're dealing with the weather, but @PHLAirport is a hot mess. Pls send reinforcements",2015-02-22 09:11:13 -0800,"Philadelphia, PA"
10079,US Airways,stealthmaestro,0,@usairways 2+ hr wait &amp; really bad exp @PHLAirport. luggage won't arrive w/ me Do I really have 2go back LAS airport 2 pick up when arrives?,2015-02-22 09:09:31 -0800,"Philadelphia, PA"
10080,US Airways,asakellym,0,@USAirways Thanks to the friendly US Airways staff that helped me get booked on various flights to get home today.  Almost there!,2015-02-22 09:08:30 -0800,"Romansville, PA"
10081,US Airways,Faisal_Siddiqi,0,@USAirways flight 1735 sitting fully loaded for over an hour. Air conditioning barely working :-(,2015-02-22 09:07:54 -0800,"ÜT: 34.120264,-80.900129"
10082,US Airways,saragnyc,0,"@usairways on hold for TWO HOURS now, pick up the PHONEEEEE",2015-02-22 09:06:06 -0800,LOS ANGELES
10083,US Airways,khokanson,0,@usairways 3rd time cut off after 10+ minutes on hold with Chairmans desk?!??? Wth how are we supposed to rebook Cancelled Flightled flights?!?!?,2015-02-22 09:02:15 -0800,PA
10084,US Airways,Fioralainn,0,@USAirways  where's my bag?  In line 200 deep at DCA. Agents say call 800 #.  800# says talk to agents. Abysmal customer service,2015-02-22 09:01:11 -0800,
10085,US Airways,patrickmgleason,0,@USAirways 4097 DCA to BNA. Just told they need to do 1.5 hrs worth of maintenance. Was supposed to leave at 8:50 am. [sigh],2015-02-22 08:59:00 -0800,"Washington, D.C."
10086,US Airways,jacove,0,@USAirways why now just announce delay of 4478 from PVD when you knew captain was already on delayed flight coming in? Frustrating,2015-02-22 08:56:40 -0800,
10087,US Airways,SS8085,0,"@USAirways any updates on Flt 1848, here at the gate and they have no expected time of departure",2015-02-22 08:54:49 -0800,"Dallas, Burlington, Boston"
10088,US Airways,markwclark,0,@USAirways this travel day sucks but Malcome K at gate 39 rocks.  This guy is the brand you want to be. Replicate his approach and style.,2015-02-22 08:54:11 -0800,Wash DC Metro
10089,US Airways,ZacharyLeonsis,2,"@USAirways was on hold for four hours, never got connected. Came to the airport and your rep essentially told me and everyone else to screw",2015-02-22 08:54:09 -0800,"Washington, D.C."
10090,US Airways,R_Bruns,0,@USAirways Cancelled Flightled my flight then put me on a flight the next day.I need help from somebody other than a robot. PLEASE!!! Much appreciated,2015-02-22 08:54:07 -0800,
10091,US Airways,lminboston,0,@USAirways Been on hold 2.5 hours now! System hung up on me twice after an hour holding. :(  Trying 2 correct online Flight Booking Problems error. #unhappy,2015-02-22 08:53:22 -0800,
10092,US Airways,beachylinda,0,@USAirways am 2. 1/2 hours from airport sure would like to talk to someone,2015-02-22 08:52:13 -0800,
10093,US Airways,sfoosness,0,@USAirways No one answers your reservation phone line. I need to book travel with a  companion certificate. How do I get through?!!!,2015-02-22 08:49:47 -0800,"Durham, NC"
10094,US Airways,lincord88,0,@USAirways You suck!!  Do you even know the meaning of contingency plan?????,2015-02-22 08:47:51 -0800,"Washington, DC"
10095,US Airways,beachylinda,0,@USAirways now in a black hole of your phone system,2015-02-22 08:47:32 -0800,
10096,US Airways,djNRG007,0,@USAirways using all of my monthly minute on hold with you assholes,2015-02-22 08:46:59 -0800,"Boston, MA"
10097,US Airways,teammccabe,0,"@USAirways if you mean by posted, no USAir empl to direct anyone, 800# not accepting calls, no contact from USAir re: rebook #greatjob",2015-02-22 08:46:10 -0800,Cape Cod
10098,US Airways,beachylinda,0,@USAirways 3rd connecting flight delayed but still cannot make it &amp; still unable to speak to a real person,2015-02-22 08:42:25 -0800,
10099,US Airways,clarkhook,0,"@USAirways I finally spoke to a person. Despite the mind boggling wait time, the rep was very pleasant and very helpful. Kudos to her.",2015-02-22 08:41:32 -0800,"Franklin, TN"
10100,US Airways,dailylaurel,0,@USAirways with chocoLate Flight please... i m melting http://t.co/jJdoSFYIBM,2015-02-22 08:39:47 -0800,Bruxelle-Paris-Marseille-(BPM)
10101,US Airways,LaChic4ever,0,"@USAirways worse experience. Clt to DC. Oversold by 20, lost CARRY ON luggage.Cancelled Flightled connecting flight to NYC. #flydelta",2015-02-22 08:38:47 -0800,
10102,US Airways,Katycarlson,0,@USAirways color me confused but why would i need to call and do this. Update your procedures and policies. You can see who is connecting,2015-02-22 08:36:18 -0800,America 
10103,US Airways,dcilona,0,@USAirways I packed a carry on for a reason. Thanks for making me check it. I hoped for better customer service in CLE also. #nothappy,2015-02-22 08:35:29 -0800,SWFL
10104,US Airways,vasisht,0,@usairways sadly they've tried that and airport agents…no flights so they're stranded at PHL. No chance of a hotel for them?,2015-02-22 08:34:55 -0800,A galaxy far far away
10105,US Airways,lincord88,0,@USAirways your service sucks.,2015-02-22 08:33:45 -0800,"Washington, DC"
10106,US Airways,JoanEisenstodt,0,@USAirways Past tense re help. No more. It’s been even more miserable than usual at CLT.,2015-02-22 08:32:35 -0800,"Washington, DC"
10107,US Airways,beachylinda,0,"@USAirways first flight Cancelled Flightled, connecting flight delayed so will completely miss next connection no response on hold 2 hrs HELP me",2015-02-22 08:29:10 -0800,
10108,US Airways,VikingJim60,0,@USAirways now you don't know where my luggage is?  Seriously?,2015-02-22 08:26:21 -0800,"Doylestown, PA"
10109,US Airways,68aec68,0,@USAirways I waited customer service 32 minutes on the phone w/o response. Had to hung up in the end since my battery died due to waiting!,2015-02-22 08:24:31 -0800,
10110,US Airways,tjvandy,0,@USAirways F623 DEN:PHX impressive lack of concern by 1hr+ Late Flight flight attndt wrecking havoc on customer travel #smugsmirk #norush,2015-02-22 08:24:21 -0800,colorado
10111,US Airways,ALfamilyoffour,0,@USAirways was on the phone for over an hour waiting without an answer. 😩,2015-02-22 08:24:07 -0800,Alabama
10112,US Airways,Dalts81,0,@USAirways a member of your staff at PHL just gave us excellent customer care. Shame the same couldn't be said for the past 24 hours.,2015-02-22 08:23:25 -0800,Blackpool
10113,US Airways,Harmony1412,0,@USAirways I got rebooked at 3am after they woke me up just tried to call twice and got hung up on. Worst customer service.,2015-02-22 08:22:54 -0800,Wonderland
10114,US Airways,jasonkallsen,0,@USAirways with a glass of wine once we hit altitude?,2015-02-22 08:22:34 -0800,"Minnesota, USA"
10115,US Airways,Dalts81,0,"@USAirways @ALfamilyoffour maybe if there was anyone answering the phone they would. ""Please call back Late Flightr"".For 18 hours? Not good enough",2015-02-22 08:22:24 -0800,Blackpool
10116,US Airways,storylaura,0,@USAirways this is the worst customer service I have ever had. Rebooked to tues but seat available on mon. Wtf. Contact me.,2015-02-22 08:21:18 -0800,"kansas city, mo"
10117,US Airways,storylaura,0,@USAirways 2 hours?! And just got disconnected.,2015-02-22 08:18:49 -0800,"kansas city, mo"
10118,US Airways,TravelingProf,0,@USAirways I have been calling for 3 days!,2015-02-22 08:17:18 -0800,"Great Barrington, MA"
10119,US Airways,AndrewAquilante,0,"@USAirways between 3 of us, it is costing over $1000 to get home TODAY for no reason... Where do I send my receipts to be reimbursed?",2015-02-22 08:11:03 -0800,"Phoenixville, PA"
10120,US Airways,tjvandy,1,@USAirways F623 DEN:PHX. Serious display of poor customer service exhibited by flight crew today.   #newamericanairline #cheapslogannotmotto,2015-02-22 08:09:28 -0800,colorado
10121,US Airways,agatha721,1,@USAirways Thanks for Cancelled Flighting my flight tomorrow and not reFlight Booking Problems me on another one. #usairwaysfail,2015-02-22 08:09:27 -0800,
10122,US Airways,mrsrmc,0,"@USAirways any chance u can help our family rebook their flight that was Cancelled Flightled, #4487?",2015-02-22 08:06:54 -0800,
10123,US Airways,ajshaff616,0,"@USAirways flight 623 den to phx: flight attdt decides to stay downtown and be an hour Late Flight so entire flight delayed, she better get fired!",2015-02-22 08:06:02 -0800,
10124,US Airways,bhick1a,0,"@USAirways how aggravating, zone 5 boarded, overhead empty but forcing bag check. Better not loose bag again! flt1727 http://t.co/w3XS6TVpZg",2015-02-22 08:05:29 -0800,"Pennsauken, NJ"
10125,US Airways,VikingJim60,0,@USAirways 40 minutes in baggage claim and no sign of luggage from our flight. UsAirways- your incompetence is overwhelming,2015-02-22 08:05:28 -0800,"Doylestown, PA"
10126,US Airways,smw04,0,"@USAirways @msscottwg  ""That's unusual"" means we screwed up but will never admit to it!  #GoingForGreatnessFAIL",2015-02-22 08:04:16 -0800,
10127,US Airways,mzedeck,0,"@USAirways horrible customer service, flying from Miami to Philadelphia, sent to Charlotte, now can't get out of Charlotte!",2015-02-22 08:02:44 -0800,
10128,US Airways,NQ1977,0,@USAirways have had a medical issue Late Flight yesterday and need to change my flight today been on hold for an hour and still not through,2015-02-22 08:01:37 -0800,England
10129,US Airways,BRizzyberg27,0,@USAirways Mellani B. and whole team in Columbia SC are absolute superstars. Incredibly helpful.,2015-02-22 08:00:41 -0800,"75 Drayton Park, London, UK"
10130,US Airways,smw04,1,"@USAirways @nburnside26  U hate delays, too?  But u have her $$ &amp; are holding her hostage!  #GoingForGreatnessFAIL",2015-02-22 07:58:13 -0800,
10131,US Airways,RobinCBNNews,0,"@USAirways please thank Mellie at CAE, Tammy in baggage claim at CLT 4 #excellent customer service 2day, BUT I have a complaint.",2015-02-22 07:56:33 -0800,
10132,US Airways,vasisht,0,@USAirways @AmericanAir my friends are stranded at KPHL and the representatives there won't even give them food vouchers…any help please?,2015-02-22 07:56:01 -0800,A galaxy far far away
10133,US Airways,ClaudOakeshott,0,@USAirways how is it possible that you don't have a call back service? An automated message telling us to call back Late Flightr is so unhelpful.,2015-02-22 07:55:09 -0800,Washington DC
10134,US Airways,dailylaurel,0,@USAirways i want an Icecream baby...,2015-02-22 07:54:40 -0800,Bruxelle-Paris-Marseille-(BPM)
10135,US Airways,sunmoorthy,0,@USAirways I have a MAJOR complaint that I want to address w/you about my hand luggage courtesy check-in. What's the best way to do this?,2015-02-22 07:54:38 -0800,"Arlington, VA"
10136,US Airways,smw04,0,"@USAirways @Sb5551 Um, WE knew this storm was coming, ? Is why didn't USeless Air?  Staff accordingly u idiots!",2015-02-22 07:54:27 -0800,
10137,US Airways,ClaudOakeshott,0,@USAirways you can't control the weather but you can control customer service. Without luggage for 24 hours &amp; still yet to speak to a human.,2015-02-22 07:53:50 -0800,Washington DC
10138,US Airways,BellaSal,1,@USAirways Collectively since Friday I've been on hold with customer service for over 3 hrs. My issue is not resolved... so frustrated!,2015-02-22 07:52:31 -0800,"Pittsburgh, Pa"
10139,US Airways,sebastian_mcfox,0,@USAirways The automated message isn't helpful and it's impossible to speak with a human right now. Desperately need our luggage :(,2015-02-22 07:52:23 -0800,
10140,US Airways,dailylaurel,0,@USAirways i ve been told that you get a percentage on every plastic bottle that is sold around yout departure section...turn up the heat,2015-02-22 07:50:02 -0800,Bruxelle-Paris-Marseille-(BPM)
10141,US Airways,LividFiction,0,@USAirways On re-accommodation number Lisa (Liza?) in Raleigh was very helpful,2015-02-22 07:49:56 -0800,"Thicktown, Thickania"
10142,US Airways,amymariaw,0,@USAirways @Expedia 7 Hours for my friend to rebook his trip to Korea after @USAirways Cancelled Flightled a connecting flight to Chicago = IDIOTIC.,2015-02-22 07:48:03 -0800,"Elizabeth, PA"
10143,US Airways,dailylaurel,0,@USAirways at least they make you run so you want yo buy this fresh diet coke...nice bizness plan. Its all about marketing right?,2015-02-22 07:46:30 -0800,Bruxelle-Paris-Marseille-(BPM)
10144,US Airways,lincord88,0,@USAirways your customer service is atrocious.,2015-02-22 07:45:29 -0800,"Washington, DC"
